full_name,position,team,adp_overall,adp_position,sleeper_proj_pts_week1,lag1_room40_pts,lag1_pts_per_game,lag1_games,lag1_target_share,lag1_snap_share_avg,projected_room40_pts,model_used,new_oc,coach_proe_signature,team_changed,player_type,replacement_value,vorp,vorp_rank,adp_rank,value_gap,injury_shortened_2025,lag1_pace_adj_pts,elite_mover_2026
Adam Trautman,TE,DEN,286.0,67.0,1.9,45.5,3.5,13.0,0.0653501961742014,0.57,70.93935950780462,TE_gbm,0,1.6623237357923664,0,veteran,137.2432429488599,-66.30388344105526,215.0,281.0,66.0,False,59.5,False
Isaac TeSlaa,WR,DET,173.0,72.0,6.27,75.9,5.42142857142857,14.0,0.0876669803389976,0.396470588235294,69.11815507372675,WR_lgbm,1,-2.3156060854344385,0,veteran,135.8305514016934,-66.71239632796666,216.0,171.0,-45.0,False,92.16428571428568,False
Elijah Arroyo,TE,SEA,210.0,39.0,4.26,36.9,2.83846153846154,13.0,0.104336656963873,0.385714285714286,69.72629934824843,TE_gbm,1,-2.673629810734993,0,veteran,137.2432429488599,-67.51694360061146,217.0,206.0,-11.0,False,48.253846153846176,False
Skyler Bell,WR,BUF,209.0,94.0,,,,,,,68.23156806500998,rookie_prior_ridge,0,,0,rookie,135.8305514016934,-67.59898333668343,218.0,205.0,-13.0,False,,False
Jonah Coleman,RB,DEN,277.0,62.0,,,,,,,88.46447735821155,rookie_prior_ridge,0,,0,rookie,156.1167596867138,-67.65228232850225,219.0,272.0,53.0,False,,False
Jordan Mason,RB,MIN,152.0,39.0,8.33,128.9,8.05625,16.0,0.0839130147341783,0.4275,88.17681629275448,RB_ridge,0,2.6816146451914005,0,veteran,156.1167596867138,-67.93994339395933,220.0,152.0,-68.0,False,136.95625,False
Zavion Thomas,WR,CHI,237.0,109.0,,,,,,,67.77060339984752,rookie_prior_ridge,0,,0,rookie,135.8305514016934,-68.0599480018459,221.0,232.0,11.0,False,,False
Bryce Lance,WR,NO,322.0,142.0,,,,,,,67.76640553554441,rookie_prior_ridge,0,,0,rookie,135.8305514016934,-68.064145866149,222.0,313.0,91.0,False,,False
Rashid Shaheed,WR,SEA,136.0,58.0,8.37,144.6,8.03333333333333,18.0,0.135177473967109,0.489166666666667,67.74804384394041,WR_lgbm,1,-2.673629810734993,0,veteran,135.8305514016934,-68.082507557753,223.0,136.0,-87.0,False,136.5666666666666,False
Devin Neal,RB,NO,316.0,72.0,2.58,60.0,6.66666666666667,9.0,0.108122070705816,0.444444444444444,87.89141179611654,RB_ridge,1,-2.3156060854344385,0,veteran,156.1167596867138,-68.22534789059726,224.0,308.0,84.0,True,113.33333333333339,False
Jack Bech,WR,LV,180.0,75.0,6.13,42.4,3.02857142857143,14.0,0.128411730127049,0.424,67.34800693386705,WR_lgbm,1,-2.3156060854344385,0,veteran,135.8305514016934,-68.48254446782636,225.0,178.0,-47.0,False,51.48571428571431,False
Jaylin Lane,WR,WAS,222.0,102.0,4.51,37.2,2.48,15.0,0.128921635610548,0.362,65.91949974400785,WR_lgbm,0,1.05845290147838,0,veteran,135.8305514016934,-69.91105165768556,226.0,218.0,-8.0,False,42.16,False
Michael Carter,RB,TEN,447.0,116.0,0.24,99.0,7.61538461538462,13.0,0.118596058629734,0.452307692307692,85.75361099282655,RB_ridge,0,-6.68407505908549,1,veteran,156.1167596867138,-70.36314869388725,227.0,429.0,202.0,False,129.46153846153854,False
Jaylin Noel,WR,HOU,212.0,96.0,4.78,68.4,4.02352941176471,17.0,0.106216523854193,0.241578947368421,64.54510322090367,WR_lgbm,0,-2.5050011258412974,0,veteran,135.8305514016934,-71.28544818078974,228.0,208.0,-20.0,False,68.40000000000008,False
Darnell Mooney,WR,NYG,183.0,78.0,5.91,82.3,5.48666666666667,15.0,0.197966321924347,0.819333333333333,64.31886839941612,WR_lgbm,0,-3.3189211254310966,1,veteran,135.8305514016934,-71.5116830022773,229.0,181.0,-48.0,False,93.27333333333338,False
Calvin Austin,WR,NYG,273.0,123.0,2.74,86.2,6.15714285714286,14.0,0.171500094698985,0.54,64.30582849458179,WR_lgbm,0,-3.3189211254310966,1,veteran,135.8305514016934,-71.52472290711162,230.0,268.0,38.0,False,104.67142857142862,False
James Conner,RB,ARI,329.0,77.0,2.32,33.3,11.1,3.0,0.118034708136128,0.5,83.86772632880887,RB_ridge,0,-4.450844670721244,0,veteran,156.1167596867138,-72.24903335790493,231.0,320.0,89.0,True,188.7,False
Noah Fant,TE,NO,240.0,48.0,3.35,74.8,5.75384615384615,13.0,0.118536549863316,0.379333333333333,64.96385801903665,TE_gbm,1,-2.3156060854344385,1,veteran,137.2432429488599,-72.27938492982324,232.0,235.0,3.0,False,97.81538461538456,False
Devaughn Vele,WR,NO,182.0,77.0,5.96,66.3,7.36666666666667,9.0,0.167572743384924,0.501538461538462,63.09117461577976,WR_lgbm,1,-2.3156060854344385,0,veteran,135.8305514016934,-72.73937678591366,233.0,180.0,-53.0,True,125.23333333333339,False
Brock Purdy,QB,SF,72.0,8.0,21.29,187.38,20.82,9.0,0.0,0.968181818181818,139.00041760633198,QB_ridge,0,-2.673629810734993,0,veteran,212.80908857304937,-73.80867096671739,234.0,72.0,-162.0,True,353.94,False
Jalen Nailor,WR,LV,124.0,55.0,8.79,100.7,5.92352941176471,17.0,0.144156956692441,0.653529411764706,61.771795532016704,WR_lgbm,1,-2.3156060854344385,1,veteran,135.8305514016934,-74.0587558696767,235.0,124.0,-111.0,False,100.70000000000006,False
Austin Hooper,TE,ATL,238.0,47.0,3.38,59.3,4.56153846153846,13.0,0.0840030570764776,0.489,63.12545149540546,TE_gbm,0,-6.60259853246614,1,veteran,137.2432429488599,-74.11779145345443,236.0,233.0,-3.0,False,77.54615384615383,False
Max Klare,TE,LAR,214.0,41.0,,,,,,,62.584914186706406,rookie_prior_ridge,0,,0,rookie,137.2432429488599,-74.65832876215347,237.0,210.0,-27.0,False,,False
KaVontae Turpin,WR,DAL,224.0,104.0,4.45,84.5,5.63333333333333,15.0,0.0834253558145653,0.354666666666667,61.01824000060738,WR_lgbm,1,-2.3156060854344385,0,veteran,135.8305514016934,-74.81231140108603,238.0,220.0,-18.0,False,95.76666666666661,False
Jordan Whittington,WR,LAR,383.0,159.0,0.75,36.3,2.42,15.0,0.0828444329860585,0.421666666666667,60.99755577821805,WR_lgbm,1,-3.204847043487389,0,veteran,135.8305514016934,-74.83299562347537,239.0,371.0,132.0,False,41.14,False
Jahan Dotson,WR,ATL,266.0,120.0,2.84,50.2,3.34666666666667,15.0,0.118639801671461,0.566111111111111,60.95693681163748,WR_lgbm,0,-6.60259853246614,1,veteran,135.8305514016934,-74.87361459005592,240.0,261.0,21.0,False,56.89333333333339,False
Geno Smith,QB,NYJ,160.0,26.0,17.42,190.9,12.7266666666667,15.0,0.0,0.964666666666667,137.61370847613463,QB_ridge,1,-2.3156060854344385,1,veteran,212.80908857304937,-75.19538009691473,241.0,160.0,-81.0,False,216.3533333333339,False
Tyrell Shavers,WR,BUF,336.0,148.0,1.42,45.5,4.13636363636364,11.0,0.113930661930662,0.403888888888889,60.32541496963789,WR_lgbm,0,-1.7945790111540487,0,veteran,135.8305514016934,-75.50513643205552,242.0,325.0,83.0,True,70.31818181818188,False
Kevin Coleman,WR,MIA,265.0,119.0,,,,,,,60.21502432550543,rookie_prior_ridge,0,,0,rookie,135.8305514016934,-75.61552707618799,243.0,260.0,17.0,False,,False
Tyler Allgeier,RB,ARI,208.0,48.0,5.66,123.0,7.23529411764706,17.0,0.0583335596576187,0.302352941176471,80.44775664757923,RB_ridge,0,-4.450844670721244,1,veteran,156.1167596867138,-75.66900303913458,244.0,204.0,-40.0,False,123.00000000000001,False
Jalen McMillan,WR,TB,165.0,68.0,6.85,29.9,7.475,4.0,0.158090909090909,0.515,60.14934877486533,WR_lgbm,1,-2.3156060854344385,0,veteran,135.8305514016934,-75.68120262682808,245.0,165.0,-80.0,True,127.07499999999999,False
Marlin Klein,TE,HOU,291.0,70.0,,,,,,,60.83139287830118,rookie_prior_ridge,0,,0,rookie,137.2432429488599,-76.4118500705587,246.0,286.0,40.0,False,,False
Van Jefferson,WR,WAS,296.0,129.0,2.21,70.0,5.0,14.0,0.155157057569823,0.585625,59.160785081285226,WR_lgbm,0,1.05845290147838,1,veteran,135.8305514016934,-76.66976632040819,247.0,291.0,44.0,False,85.0,False
Isaiah Williams,WR,NYJ,331.0,146.0,1.5,46.7,3.11333333333333,15.0,0.182319335186389,0.492727272727273,58.14398847613626,WR_lgbm,1,-2.3156060854344385,0,veteran,135.8305514016934,-77.68656292555715,248.0,322.0,74.0,False,52.92666666666661,False
Darnell Washington,TE,PIT,197.0,34.0,4.8,73.4,5.64615384615385,13.0,0.1394351098703,0.5725,59.46106400861431,TE_gbm,0,-6.551421263838917,0,veteran,137.2432429488599,-77.78217894024559,249.0,193.0,-56.0,False,95.98461538461545,False
Gunnar Helm,TE,TEN,129.0,21.0,7.97,91.7,5.73125,16.0,0.130797091255355,0.525625,59.21242954111384,TE_gbm,0,-6.68407505908549,0,veteran,137.2432429488599,-78.03081340774605,250.0,129.0,-121.0,False,97.43125,False
Sam Roush,TE,CHI,284.0,66.0,,,,,,,58.0929089378965,rookie_prior_ridge,0,,0,rookie,137.2432429488599,-79.15033401096338,251.0,279.0,28.0,False,,False
Tory Horton,WR,SEA,181.0,76.0,6.07,59.1,7.3875,8.0,0.135875745282439,0.48125,56.19197607668149,WR_lgbm,1,-2.673629810734993,0,veteran,135.8305514016934,-79.63857532501191,252.0,179.0,-73.0,True,125.5875,False
Xavier Smith,WR,LAR,355.0,153.0,1.05,48.3,3.01875,16.0,0.0972232038013189,0.239411764705882,56.0690384570221,WR_lgbm,1,-3.204847043487389,0,veteran,135.8305514016934,-79.76151294467131,253.0,344.0,91.0,False,51.318749999999994,False
Michael Penix,QB,ATL,454.0,34.0,6.77,123.28,13.6977777777778,9.0,0.0,0.932222222222222,132.7028692462615,QB_ridge,0,-6.60259853246614,0,veteran,212.80908857304937,-80.10621932678785,254.0,434.0,180.0,True,232.86222222222258,False
Kendre Miller,RB,NO,441.0,110.0,0.31,33.3,4.75714285714286,7.0,0.0395384686586612,0.242857142857143,75.91700365431342,RB_ridge,1,-2.3156060854344385,0,veteran,156.1167596867138,-80.19975603240039,255.0,423.0,168.0,True,80.87142857142862,False
Davis Allen,TE,LAR,343.0,83.0,0.76,62.8,4.18666666666667,15.0,0.0830261361353049,0.486,56.88069159648022,TE_gbm,1,-3.204847043487389,0,veteran,137.2432429488599,-80.36255135237967,256.0,332.0,76.0,False,71.17333333333339,False
Theo Wease,WR,MIA,247.0,112.0,3.46,25.9,8.63333333333333,3.0,0.163884535005225,0.323333333333333,55.27290441912744,WR_lgbm,0,-0.5447121886359134,0,veteran,135.8305514016934,-80.55764698256597,257.0,242.0,-15.0,True,146.7666666666666,False
Isaiah Davis,RB,NYJ,233.0,51.0,5.06,71.2,4.45,16.0,0.108822686968865,0.28,75.50071479236281,RB_ridge,1,-2.3156060854344385,0,veteran,156.1167596867138,-80.61604489435099,258.0,228.0,-30.0,False,75.65,False
Dont'e Thornton,WR,LV,307.0,134.0,2.0,23.5,2.13636363636364,11.0,0.111233445448676,0.453333333333333,55.12540999084917,WR_lgbm,1,-2.3156060854344385,0,veteran,135.8305514016934,-80.70514141084425,259.0,300.0,41.0,True,36.31818181818188,False
Justice Hill,RB,BAL,270.0,60.0,3.57,65.2,6.52,10.0,0.146116801666001,0.371,75.13653586239806,RB_ridge,0,0.4558089730608386,0,veteran,156.1167596867138,-80.98022382431574,260.0,265.0,5.0,True,110.83999999999999,False
Greg Dulcich,TE,MIA,167.0,29.0,6.01,62.8,6.97777777777778,9.0,0.170708277291349,0.422,56.17199490969481,TE_gbm,0,-0.5447121886359134,0,veteran,137.2432429488599,-81.07124803916508,261.0,166.0,-95.0,True,118.62222222222225,False
Dontayvion Wicks,WR,PHI,218.0,98.0,4.6,75.8,5.83076923076923,13.0,0.168805019734555,0.446428571428571,54.681922653747584,WR_lgbm,1,-2.3156060854344385,1,veteran,135.8305514016934,-81.14862874794582,262.0,214.0,-48.0,False,99.12307692307691,False
Will Kacmarek,TE,MIA,227.0,44.0,,,,,,,56.06551522383028,rookie_prior_ridge,0,,0,rookie,137.2432429488599,-81.1777277250296,263.0,222.0,-41.0,False,,False
John Metchie,WR,CAR,249.0,114.0,3.41,71.9,5.53076923076923,13.0,0.200942289223404,0.761111111111111,54.63859665327724,WR_lgbm,0,-0.9174934729566496,1,veteran,135.8305514016934,-81.19195474841618,264.0,244.0,-20.0,False,94.0230769230769,False
Christian Kirk,WR,SF,220.0,100.0,4.58,57.9,5.26363636363636,11.0,0.177625280867549,0.504666666666667,54.4191850858286,WR_lgbm,0,-2.673629810734993,1,veteran,135.8305514016934,-81.41136631586481,265.0,216.0,-49.0,True,89.48181818181813,False
Jeremy Ruckert,TE,NYJ,342.0,82.0,0.76,46.9,3.35,14.0,0.0978636458442452,0.471764705882353,55.627801623066105,TE_gbm,1,-2.3156060854344385,0,veteran,137.2432429488599,-81.61544132579378,266.0,331.0,65.0,False,56.95,False
Jawhar Jordan,RB,HOU,339.0,81.0,2.2,29.7,7.425,4.0,0.127020038784745,0.3,74.44925451882527,RB_ridge,0,-2.5050011258412974,0,veteran,156.1167596867138,-81.66750516788854,267.0,328.0,61.0,True,126.225,False
Eli Raridon,TE,NE,264.0,57.0,,,,,,,55.35578453234436,rookie_prior_ridge,0,,0,rookie,137.2432429488599,-81.88745841651553,268.0,259.0,-9.0,False,,False
Jaylen Wright,RB,MIA,278.0,63.0,3.43,48.2,5.35555555555556,9.0,0.0898519672466033,0.215,74.07273540697075,RB_ridge,0,-0.5447121886359134,0,veteran,156.1167596867138,-82.04402427974306,269.0,273.0,4.0,True,91.04444444444451,False
Dyami Brown,WR,WAS,404.0,168.0,0.38,49.7,4.51818181818182,11.0,0.139605166952849,0.366428571428571,53.19539348475882,WR_lgbm,0,1.05845290147838,1,veteran,135.8305514016934,-82.63515791693459,270.0,391.0,121.0,True,76.80909090909094,False
Kendrick Bourne,WR,ARI,187.0,79.0,5.75,92.1,6.57857142857143,14.0,0.15539974644867,0.546666666666667,53.00835112488362,WR_lgbm,0,-4.450844670721244,1,veteran,135.8305514016934,-82.8222002768098,271.0,185.0,-86.0,False,111.83571428571432,False
Reggie Virgil,WR,ARI,407.0,169.0,,,,,,,52.69636247411961,rookie_prior_ridge,0,,0,rookie,135.8305514016934,-83.1341889275738,272.0,394.0,122.0,False,,False
Josh Oliver,TE,MIN,269.0,58.0,2.21,55.0,4.58333333333333,12.0,0.0798904897580695,0.458,54.09623141821035,TE_gbm,0,2.6816146451914005,0,veteran,137.2432429488599,-83.14701153064954,273.0,264.0,-9.0,False,77.91666666666661,False
Tank Bigsby,RB,PHI,252.0,57.0,4.16,53.8,3.58666666666667,15.0,0.0434750316463871,0.170833333333333,72.73938039835743,RB_ridge,1,-2.3156060854344385,0,veteran,156.1167596867138,-83.37737928835638,274.0,247.0,-27.0,False,60.97333333333339,False
Jackson Hawes,TE,BUF,281.0,64.0,2.02,52.7,4.05384615384615,13.0,0.0684471368109812,0.427894736842105,53.69727007644692,TE_gbm,0,-1.7945790111540487,0,veteran,137.2432429488599,-83.54597287241296,275.0,276.0,1.0,False,68.91538461538455,False
Phil Mafah,RB,DAL,428.0,103.0,0.92,10.9,10.9,1.0,0.0869565217391304,0.18,72.44593797280041,RB_ridge,1,-2.3156060854344385,0,veteran,156.1167596867138,-83.6708217139134,276.0,413.0,137.0,True,185.3,False
Tyler Higbee,TE,LAR,280.0,63.0,2.05,71.1,7.11,10.0,0.123765698624513,0.489230769230769,53.17966585310265,TE_gbm,1,-3.204847043487389,0,veteran,137.2432429488599,-84.06357709575724,277.0,275.0,-2.0,True,120.87,False
Elijah Higgins,TE,ARI,255.0,53.0,2.69,58.1,3.41764705882353,17.0,0.115168963732221,0.425294117647059,52.39814425134272,TE_gbm,0,-4.450844670721244,0,veteran,137.2432429488599,-84.84509869751716,278.0,250.0,-28.0,False,58.100000000000016,False
Olamide Zaccheaus,WR,ATL,170.0,71.0,6.46,84.8,6.05714285714286,14.0,0.161042990089102,0.502777777777778,50.77509034997985,WR_lgbm,0,-6.60259853246614,1,veteran,135.8305514016934,-85.05546105171356,279.0,168.0,-111.0,False,102.97142857142862,False
Ja'Tavion Sanders,TE,CAR,217.0,43.0,4.11,54.0,4.5,12.0,0.127920729444914,0.483076923076923,52.07498677018451,TE_gbm,0,-0.9174934729566496,0,veteran,137.2432429488599,-85.16825617867538,280.0,213.0,-67.0,False,76.5,False
Ty Johnson,RB,BUF,257.0,59.0,3.93,100.3,5.9,17.0,0.106126665324623,0.295882352941176,70.90631047473767,RB_ridge,0,-1.7945790111540487,0,veteran,156.1167596867138,-85.21044921197614,281.0,252.0,-29.0,False,100.30000000000001,False
Treylon Burks,WR,WAS,306.0,133.0,2.01,29.0,3.625,8.0,0.154311225722709,0.60125,50.40402862362102,WR_lgbm,0,1.05845290147838,0,veteran,135.8305514016934,-85.42652277807238,282.0,299.0,17.0,True,61.625,False
Luke McCaffrey,WR,WAS,394.0,161.0,0.54,51.3,5.7,9.0,0.102974131213963,0.35625,50.01617688554854,WR_lgbm,0,1.05845290147838,0,veteran,135.8305514016934,-85.81437451614488,283.0,381.0,98.0,True,96.9,False
Tua Tagovailoa,QB,ATL,360.0,31.0,11.25,175.7,12.55,14.0,0.0,0.954285714285714,126.9237352432628,QB_ridge,0,-6.60259853246614,1,veteran,212.80908857304937,-85.88535332978657,284.0,349.0,65.0,False,213.35000000000002,False
Tutu Atwell,WR,MIA,261.0,116.0,2.99,31.2,3.9,8.0,0.061425172125973,0.271818181818182,49.642935141901205,WR_lgbm,0,-0.5447121886359134,1,veteran,135.8305514016934,-86.18761625979221,285.0,256.0,-29.0,True,66.3,False
Isiah Pacheco,RB,DET,239.0,54.0,4.72,87.3,6.71538461538462,13.0,0.14141676088404,0.516923076923077,69.89026864630777,RB_ridge,1,-2.3156060854344385,1,veteran,156.1167596867138,-86.22649104040603,286.0,234.0,-52.0,False,114.16153846153854,False
Luke Schoonmaker,TE,DAL,282.0,65.0,2.0,27.2,1.94285714285714,14.0,0.0516452324744366,0.329411764705882,50.65423763965999,TE_gbm,1,-2.3156060854344385,0,veteran,137.2432429488599,-86.5890053091999,287.0,277.0,-10.0,False,33.02857142857138,False
Roman Wilson,WR,PIT,349.0,151.0,1.15,38.6,4.28888888888889,9.0,0.0940666468663847,0.330769230769231,48.77761827712107,WR_lgbm,0,-6.551421263838917,0,veteran,135.8305514016934,-87.05293312457235,288.0,338.0,50.0,True,72.91111111111113,False
Jalen Tolbert,WR,MIA,216.0,97.0,4.71,46.3,3.85833333333333,12.0,0.128226641318395,0.513076923076923,46.99041351062675,WR_lgbm,0,-0.5447121886359134,1,veteran,135.8305514016934,-88.84013789106666,289.0,212.0,-77.0,False,65.59166666666661,False
Cyrus Allen,WR,KC,308.0,135.0,,,,,,,46.59257373675314,rookie_prior_ridge,0,,0,rookie,135.8305514016934,-89.23797766494027,290.0,301.0,11.0,False,,False
Brashard Smith,RB,KC,403.0,95.0,1.2,63.3,3.72352941176471,17.0,0.115616734847325,0.167058823529412,66.65664237976557,RB_ridge,0,5.300602599522808,0,veteran,156.1167596867138,-89.46011730694823,291.0,390.0,99.0,False,63.30000000000007,False
Kevin Austin,WR,NO,348.0,150.0,1.21,33.0,6.6,5.0,0.18828739502653,0.4425,46.33452211394837,WR_lgbm,1,-2.3156060854344385,0,veteran,135.8305514016934,-89.49602928774505,292.0,337.0,45.0,True,112.19999999999999,False
Konata Mumpfield,WR,LAR,298.0,130.0,2.19,25.2,2.52,10.0,0.099975122180135,0.315,45.74291206308397,WR_lgbm,1,-3.204847043487389,0,veteran,135.8305514016934,-90.08763933860945,293.0,292.0,-1.0,True,42.84,False
Justin Fields,QB,KC,457.0,37.0,0.64,143.66,15.9622222222222,9.0,0.0384615384615385,0.897777777777778,122.25936539481712,QB_ridge,0,5.300602599522808,1,veteran,212.80908857304937,-90.54972317823224,294.0,437.0,143.0,True,271.3577777777774,False
Ray Davis,RB,BUF,242.0,55.0,4.49,58.1,3.41764705882353,17.0,0.0597037208631412,0.163157894736842,65.27639392810816,RB_ridge,0,-1.7945790111540487,0,veteran,156.1167596867138,-90.84036575860564,295.0,237.0,-58.0,False,58.100000000000016,False
David Sills,WR,TB,321.0,141.0,1.61,49.1,4.09166666666667,12.0,0.151228635188004,0.603571428571429,44.87704294740067,WR_lgbm,1,-2.3156060854344385,1,veteran,135.8305514016934,-90.95350845429275,296.0,312.0,16.0,False,69.5583333333334,False
Kyler Murray,QB,MIN,145.0,23.0,18.11,80.78,16.156,5.0,0.0,0.988,121.19801801091629,QB_ridge,0,2.6816146451914005,1,veteran,212.80908857304937,-91.61107056213308,297.0,145.0,-152.0,True,274.652,False
Braelon Allen,RB,NYJ,234.0,52.0,5.0,15.3,3.825,4.0,0.053968253968254,0.2325,64.39339161081426,RB_ridge,1,-2.3156060854344385,0,veteran,156.1167596867138,-91.72336807589954,298.0,229.0,-69.0,True,65.025,False
Samaje Perine,RB,CIN,226.0,49.0,5.25,77.9,5.19333333333333,15.0,0.0696577861060772,,63.83237184652387,RB_ridge,0,10.0828731123803,0,veteran,156.1167596867138,-92.28438784018994,299.0,221.0,-78.0,False,88.2866666666666,False
Brock Wright,TE,DET,245.0,49.0,2.99,36.8,4.6,8.0,0.13069786414323,0.576363636363636,44.49160156134766,TE_gbm,1,-2.3156060854344385,0,veteran,137.2432429488599,-92.75164138751222,300.0,240.0,-60.0,True,78.19999999999999,False
Kalif Raymond,WR,CHI,236.0,108.0,4.05,60.8,4.05333333333333,15.0,0.0878629368883452,0.366,42.67072363335123,WR_lgbm,1,-4.79011169771107,1,veteran,135.8305514016934,-93.15982776834218,301.0,231.0,-70.0,False,68.90666666666661,False
Daniel Bellinger,TE,TEN,254.0,52.0,2.73,59.6,4.58461538461538,13.0,0.0850793024372171,0.499375,43.94643177579971,TE_gbm,0,-6.68407505908549,1,veteran,137.2432429488599,-93.29681117306018,302.0,249.0,-53.0,False,77.93846153846145,False
Jeremy McNichols,RB,WAS,405.0,96.0,1.18,72.7,4.54375,16.0,0.12301762689683,0.319411764705882,62.69359975606032,RB_ridge,0,1.05845290147838,0,veteran,156.1167596867138,-93.42315993065348,303.0,392.0,89.0,False,77.24375,False
Lil'Jordan Humphrey,WR,DEN,375.0,155.0,0.8,34.6,4.94285714285714,7.0,0.107150410432162,0.432222222222222,41.94919221661031,WR_lgbm,0,1.6623237357923664,0,veteran,135.8305514016934,-93.88135918508311,304.0,363.0,59.0,True,84.02857142857138,False
Chris Rodriguez,RB,JAX,155.0,41.0,8.21,92.0,7.66666666666667,12.0,0.0398341399475701,0.312307692307692,62.19480955333368,RB_ridge,1,-2.3156060854344385,1,veteran,156.1167596867138,-93.92195013338014,305.0,155.0,-150.0,False,130.33333333333337,False
Greg Dortch,WR,DET,325.0,143.0,1.54,75.1,6.25833333333333,12.0,0.115476189592514,0.335833333333333,41.80723596677355,WR_lgbm,1,-2.3156060854344385,1,veteran,135.8305514016934,-94.02331543491987,306.0,316.0,10.0,False,106.39166666666661,False
Drew Sample,TE,CIN,289.0,68.0,1.86,31.9,2.65833333333333,12.0,0.0617632361597077,0.535882352941176,42.881164361322575,TE_gbm,0,10.0828731123803,0,veteran,137.2432429488599,-94.36207858753731,307.0,284.0,-23.0,False,45.19166666666661,False
Tyler Johnson,WR,DAL,422.0,181.0,0.19,37.7,4.18888888888889,9.0,0.101831381379531,0.41,41.29594848947316,WR_lgbm,1,-2.3156060854344385,1,veteran,135.8305514016934,-94.53460291222025,308.0,407.0,99.0,True,71.21111111111114,False
Josh Cameron,WR,JAX,268.0,122.0,,,,,,,41.13966267808446,rookie_prior_ridge,0,,0,rookie,135.8305514016934,-94.69088872360895,309.0,263.0,-46.0,False,,False
Mo Alie-Cox,TE,IND,332.0,79.0,0.93,30.7,2.79090909090909,11.0,0.0716043796612484,0.390588235294118,42.31476594305431,TE_gbm,0,-5.206003754852174,0,veteran,137.2432429488599,-94.92847700580558,310.0,323.0,13.0,True,47.44545454545453,False
Jaydon Blue,RB,DAL,311.0,71.0,2.64,20.4,4.08,5.0,0.0333333333333333,0.256,60.850255275804855,RB_ridge,1,-2.3156060854344385,0,veteran,156.1167596867138,-95.26650441090895,311.0,304.0,-7.0,True,69.36,False
Nicholas Singleton,RB,TEN,310.0,70.0,,,,,,,60.70660501360638,rookie_prior_ridge,0,,0,rookie,156.1167596867138,-95.41015467310743,312.0,303.0,-9.0,False,,False
Barion Brown,WR,NO,340.0,149.0,,,,,,,39.91665546750326,rookie_prior_ridge,0,,0,rookie,135.8305514016934,-95.91389593419015,313.0,329.0,16.0,False,,False
Isaiah Hodgins,WR,NYG,376.0,156.0,0.8,27.5,4.58333333333333,6.0,0.142942718527217,0.762857142857143,39.88917425675863,WR_lgbm,0,-3.3189211254310966,0,veteran,135.8305514016934,-95.94137714493479,314.0,364.0,50.0,True,77.91666666666661,False
Jalen Royals,WR,KC,285.0,126.0,2.46,2.4,1.2,2.0,0.1,0.19,39.6079209891883,WR_lgbm,0,5.300602599522808,0,veteran,135.8305514016934,-96.22263041250511,315.0,280.0,-35.0,True,20.4,False
Jimmy Horn,WR,CAR,333.0,147.0,1.43,28.7,2.87,10.0,0.0779882957345734,0.198571428571429,39.52046355691728,WR_lgbm,0,-0.9174934729566496,0,veteran,135.8305514016934,-96.31008784477613,316.0,324.0,8.0,True,48.79,False
Devontez Walker,WR,BAL,377.0,157.0,0.79,37.6,4.7,8.0,0.0746498599439776,0.296,39.39168494820238,WR_lgbm,0,0.4558089730608386,0,veteran,135.8305514016934,-96.43886645349103,317.0,365.0,48.0,True,79.9,False
Tai Felton,WR,MIN,320.0,140.0,1.65,5.5,0.458333333333333,12.0,0.0428743961352657,0.125,39.14931352920264,WR_lgbm,0,2.6816146451914005,0,veteran,135.8305514016934,-96.68123787249078,318.0,311.0,-7.0,False,7.791666666666661,False
Sean Tucker,RB,TB,235.0,53.0,4.95,91.4,5.37647058823529,17.0,0.0631073577048991,0.179333333333333,59.22020178429264,RB_ridge,1,-2.3156060854344385,0,veteran,156.1167596867138,-96.89655790242116,319.0,230.0,-89.0,False,91.39999999999993,False
Isaiah Likely,TE,NYG,108.0,14.0,8.87,61.7,5.14166666666667,12.0,0.150280614880999,0.559285714285714,39.86970124701604,TE_gbm,0,-3.3189211254310966,1,veteran,137.2432429488599,-97.37354170184385,320.0,108.0,-212.0,False,87.40833333333339,False
Gage Larvadain,WR,CLE,430.0,186.0,0.09,12.4,0.953846153846154,13.0,0.0833185540646711,0.236153846153846,38.191784715082406,WR_lgbm,1,-2.3156060854344385,0,veteran,135.8305514016934,-97.638766686611,321.0,415.0,94.0,False,16.215384615384618,False
Marquez Valdes-Scantling,WR,DAL,354.0,152.0,1.09,32.0,3.55555555555556,9.0,0.169748436089692,0.581666666666667,37.682550330635294,WR_lgbm,1,-2.3156060854344385,1,veteran,135.8305514016934,-98.14800107105812,322.0,343.0,21.0,True,60.444444444444514,False
Charlie Kolar,TE,LAC,258.0,55.0,2.56,36.2,2.78461538461538,13.0,0.0645693111236589,0.403529411764706,38.83110199697007,TE_gbm,0,-5.848188465752081,1,veteran,137.2432429488599,-98.41214095188982,323.0,253.0,-70.0,False,47.33846153846146,False
Ollie Gordon,RB,MIA,303.0,69.0,2.88,54.1,3.18235294117647,17.0,0.0417672735459474,0.224117647058824,57.48441795396915,RB_ridge,0,-0.5447121886359134,0,veteran,156.1167596867138,-98.63234173274466,324.0,296.0,-28.0,False,54.09999999999999,False
